text,label,label_name
why am i being charged a hidden fee?,15,card_payment_fee_charged
can you explain why i was charged extra when i used the card?,15,card_payment_fee_charged
why did i get charged a fee on my card?,15,card_payment_fee_charged
do you have charges now when you pay with a card?,15,card_payment_fee_charged
what is the extra fee that was added when i used the card?,15,card_payment_fee_charged
why am i charged a fee for using my card on some purchases?,15,card_payment_fee_charged
why am i being charged a fee for using my card? if there is some print out of places that charge me can you please send me that?,15,card_payment_fee_charged
how can i tell if there will be a fee added to my payment or not?,15,card_payment_fee_charged
you promised no fees but now i've got one. what the hell!?,15,card_payment_fee_charged
how do i know which payments i make will have additional fees? where can i find this information online?,15,card_payment_fee_charged
i am worried that too much time has gone by for a transfer to be completed.,66,transfer_not_received_by_recipient
what is the time frame that it usually takes for a transfer to come through? i have a friend needing it immediately but it has yet to come through.,66,transfer_not_received_by_recipient
my money transaction can't be seen by the person i sent it to,66,transfer_not_received_by_recipient
"how long does it typically take a transfer to go through? i sent some money to a friend earlier today, and she really needs it. it still is a pending transfer, even though i sent it a few hours ago.",66,transfer_not_received_by_recipient
"i have done a transfer within the country the day before yesterday, but it's still not there yet. can you please check what's going on with that, the account number definitely is the right one, i've checked that already.",66,transfer_not_received_by_recipient
"i have done a transfer within the country the day before yesterday, but it's still not there yet. can you please check what's going on with that, the account number is the right one, i've checked that several times already.",66,transfer_not_received_by_recipient
my money transaction hasn't arrived.,66,transfer_not_received_by_recipient
i sent money to a person and they haven't received the payment yet.,66,transfer_not_received_by_recipient
i do not know where the transaction is.,66,transfer_not_received_by_recipient
i transferred money but the recipient does not see the funds in their account?,66,transfer_not_received_by_recipient
why hasn't a transaction to a friend cleared yet?,66,transfer_not_received_by_recipient
the app isn't showing my transactions,66,transfer_not_received_by_recipient
why isn't the recipient seeing the transaction? i just sent the money.,66,transfer_not_received_by_recipient
i transferred money and it didn't get there.,66,transfer_not_received_by_recipient
is there a reason why a recipient might not see my money transaction,66,transfer_not_received_by_recipient
i don't see the transaction i made to a friend on my account.,66,transfer_not_received_by_recipient
why has a transaction to a friend been delayed?,66,transfer_not_received_by_recipient
"a transaction i did to my friend hasn't arrived yet, why?",66,transfer_not_received_by_recipient
where is my last money transaction,66,transfer_not_received_by_recipient
i am having an issue with an in country transfer i did a few days ago. it has yet to appear in my account. i have checked to be sure that all account information is correct multiple times. what is taking the transfer so long?,66,transfer_not_received_by_recipient
i made a transfer the day before yesterday within this country. it is still not showing up at all. i have double-checked and the account number is certainly right. i've actually type this multiple times. can you look into what is going on here?,66,transfer_not_received_by_recipient
how much time do transfers typically take? i sent money to a friend who needs it urgently. it's been hours and has not gone through.,66,transfer_not_received_by_recipient
a transaction to a friend still hasn't shown up.,66,transfer_not_received_by_recipient
i sent money and the recipient has not received their money after two weeks.,66,transfer_not_received_by_recipient
how long will it take for my transfer to arrive?,66,transfer_not_received_by_recipient
why did the funds not transfer to another recipient?,66,transfer_not_received_by_recipient
i sent a payment but it isn't showing up in the app,66,transfer_not_received_by_recipient
i tried to transfer some money and it hasn't done it yet - what's going on?,66,transfer_not_received_by_recipient
i made a transfer and they haven't received the money i sent them.,66,transfer_not_received_by_recipient
"how long does it take to transfer money, my retailer is waiting",66,transfer_not_received_by_recipient
"i sent money to someone but they haven't gotten it, what's going on?",66,transfer_not_received_by_recipient
"how long does it take for transfers to process? i sent funds to a friend, and she says that she has not yet received anything.",66,transfer_not_received_by_recipient
why hasn't the transaction i did to my friend arrive yet?,66,transfer_not_received_by_recipient
i sent money about 5 days ago and the recipient has not received the money yet.,66,transfer_not_received_by_recipient
i am just waiting on the completion of the transaction.,66,transfer_not_received_by_recipient
my cash transaction isn't showing on my account,66,transfer_not_received_by_recipient
why hasn't my transaction arrived?,66,transfer_not_received_by_recipient
when are you going to transfer the money?,66,transfer_not_received_by_recipient
"i have moved to a new house and set up a rent payment to my landlord, it was supposed to be in her account a few days ago but it hasn't arrived. i definitely sent it to the right place, can you confirm where the money is?",66,transfer_not_received_by_recipient
i need to check status as my friend hasn't got money i sent.,66,transfer_not_received_by_recipient
how long do transfers typically take? is there a way of speeding the process up? my friend needs the money i sent her desperately.,66,transfer_not_received_by_recipient
wheres my money receipt,66,transfer_not_received_by_recipient
money is not in recipients account.,66,transfer_not_received_by_recipient
how long does it take for money to transfer? i sent some to a friend and it hasn't gone through yet.,66,transfer_not_received_by_recipient
why hasn't the transaction i did to my friend arrived yet?,66,transfer_not_received_by_recipient
"how much time do transfers take? i sent money to a friend who needs it fast. it's been hours, and the money has not gone through.",66,transfer_not_received_by_recipient
"how long should a transfer normally take to process completely? i have a friend that needs it right away, but it's already been 2 hours and she hasn't received it.",66,transfer_not_received_by_recipient
my friend says he hasn't received my transaction,66,transfer_not_received_by_recipient
what is the length of a transaction completion?,66,transfer_not_received_by_recipient
i transferred some cash and it has not arrived yet.,66,transfer_not_received_by_recipient
i need to transfer some money to a friend who is in urgent need of some fast cash. how long will it take before she can use that money?,66,transfer_not_received_by_recipient
two days ago i did a transfer to another account within the country. it doesn't appear the transfer went through. i have verified the account number several times. could you please check on this for me?,66,transfer_not_received_by_recipient
where did the money transfer go?,66,transfer_not_received_by_recipient
when will the transaction be done?,66,transfer_not_received_by_recipient
i transferred some money to my mom 2 days ago and she has not received it. i double checked the information and it looks right. can you help me?,66,transfer_not_received_by_recipient
why is it taking so long for a transfer to complete!,66,transfer_not_received_by_recipient
why is my transfer taking so long to complete?,66,transfer_not_received_by_recipient
i am just waiting for the transaction to be completed.,66,transfer_not_received_by_recipient
how long do i have to wait for my transaction to be completed?,66,transfer_not_received_by_recipient
i did a money transaction and the recipient doesn't see it,66,transfer_not_received_by_recipient
why hasn't my friend received the money i sent them yet?,66,transfer_not_received_by_recipient
i sent money for my rent to my landlord but she is claiming it hasn't arrived in her account can you trace the transfer i made to make sure it arrived so i can provide proof i sent it and that it has been deposited?,66,transfer_not_received_by_recipient
why didn't my friend's transaction arrive yet?,66,transfer_not_received_by_recipient
still waiting for transfer to be completed.,66,transfer_not_received_by_recipient
i transferred some money but it is not here yet,66,transfer_not_received_by_recipient
what do i do if i completed a money transfer but the recipient hasn't received it?,66,transfer_not_received_by_recipient
"i have done a transfer within the country a couple days ago, but it's still not there yet. can you please check what's going on with that, the account number definitely is the right one, i've checked that several times already.",66,transfer_not_received_by_recipient
i'm still waiting for my transaction.,66,transfer_not_received_by_recipient
why hasn't a transaction i did to my friend arrived yet?,66,transfer_not_received_by_recipient
i set up a payment to a new payee and sent some money but the person i'm sending it to has not received it. can you check where the money is?,66,transfer_not_received_by_recipient
my new landlord says he hasn't received the rent payment that i transferred a couple days ago. i've already checked the account numbers and they are correct. can you tell me what's going on with this transaction that the transfer isn't showing up on my landlord's end?,66,transfer_not_received_by_recipient
"i can't see if the transfer i did a couple days ago is in my account yet. i double checked my info before sending, too. can you check this?",66,transfer_not_received_by_recipient
my transfer has not arrived.,66,transfer_not_received_by_recipient
how long does it take for the transfer to go through?,66,transfer_not_received_by_recipient
what happens when i money transaction doesn't show up on the receiving side?,66,transfer_not_received_by_recipient
"i'm trying to make a payment to my new landlord. even though the payment was sent a few days ago, it isn't clearing on their side. can you verify that payment has been made?",66,transfer_not_received_by_recipient
"i've waited 2 days for a transfer to reach a retailers account, am i going to have to wait longer.",66,transfer_not_received_by_recipient
my friend has not got the money i sent last week.,66,transfer_not_received_by_recipient
why can't the person i sent the money transfer to see it?,66,transfer_not_received_by_recipient
the money has not yet been placed in recipients account.,66,transfer_not_received_by_recipient
i'm getting concerned here. i sent a friend some money and she isn't seeing it. what's going on?,66,transfer_not_received_by_recipient
i completed i transfer the day before yesterday in this country. the transfer still is not complete. i've checked on the account number multiple times to make sure that it is the right one. can you check to see what's going on with this?,66,transfer_not_received_by_recipient
"i made a transfer for my rent payment about 2 days ago, but my landlord hasn't received it yet. it shows as done on my side, and i've double check all account numbers and they are correct. can you verify that the transaction was actually made?",66,transfer_not_received_by_recipient
why hasn't arrived yet a transaction i did to my friend?,66,transfer_not_received_by_recipient
i'm waiting for my transaction to complete.,66,transfer_not_received_by_recipient
why hasn't my friend received the transaction?,66,transfer_not_received_by_recipient
i transferred money and it hasn't come yet,66,transfer_not_received_by_recipient
why hasn't my son received the transfer i sent to him earlier?,66,transfer_not_received_by_recipient
how long do money transfers take? my friend really needs the money i sent a couple of hours ago but it's not there yet.,66,transfer_not_received_by_recipient
why hasn't the money transfer arrived yet?,66,transfer_not_received_by_recipient
i have not received the completed transaction.,66,transfer_not_received_by_recipient
how long does it take for a transfer to arrive,66,transfer_not_received_by_recipient
how come my money hasn't shown up yet?,66,transfer_not_received_by_recipient
"hello, a few days ago i transferred my rent check to my landlord, however, he is saying that it has not gone though. on my end everything looks fine and i double checked the account number. is there anything else that could be holding up the check?",66,transfer_not_received_by_recipient
why can't the recepient of my money transaction see it?,66,transfer_not_received_by_recipient
the recipient doesn't see the money transaction i made,66,transfer_not_received_by_recipient
how long will my transaction take?,66,transfer_not_received_by_recipient
how long should it take for a transfer to go through? i have been waiting a while.,66,transfer_not_received_by_recipient
"i accidentally entered in my retailers information, what should i do next",66,transfer_not_received_by_recipient
i transferred some cash and it didn't arrive,66,transfer_not_received_by_recipient
where has my transferred money gone?,66,transfer_not_received_by_recipient
i tried doing an in country transfer earlier this week. i thought it would be there by now but i still don't see the money. can you check the status on my transfer?,66,transfer_not_received_by_recipient
is there a reason a payment is showing complete on my side but the person who is receiving it has not gotten it?,66,transfer_not_received_by_recipient
i've checked multiple times to make sure the account number listed is the right one after attempting to make a transfer within the country the day before yesterday. the transfer is still not available so can you please find out what is going on?,66,transfer_not_received_by_recipient
i transferred some money but it hasn't arrived.,66,transfer_not_received_by_recipient
why is my transaction taking so long to complete?,66,transfer_not_received_by_recipient
my transfer isn't in,66,transfer_not_received_by_recipient
i sent money to my family last friday but they don't have it.,66,transfer_not_received_by_recipient
when will i get my money? it's been too long.,66,transfer_not_received_by_recipient
why didn't my transfer get to the recipient?,66,transfer_not_received_by_recipient
i haven't received money from a transfer?,66,transfer_not_received_by_recipient
"i transferred a payment a couple days ago and it shows done, but it has not been received. could you please help me?",66,transfer_not_received_by_recipient
i payed my rent to my landlord a few days ago and he is saying the it never went though. everything looks good to me and i even double checked the account number. i don't know what could be causing the confusion. can you help me please?,66,transfer_not_received_by_recipient
my transaction has not been received. when are you going to process it?,66,transfer_not_received_by_recipient
"hi, i sent my landlord my rent money a few days ago and while everything seems good on my end he says that he never got the money. i double checked the account number and it's correct. can you help me figure this out?",66,transfer_not_received_by_recipient
my cash transaction isn't showing on my receipt,66,transfer_not_received_by_recipient
my transfer hasn't arrived,66,transfer_not_received_by_recipient
i did a money transaction and dont have a receipt,66,transfer_not_received_by_recipient
i have a friend who needs money as soon as possibly. if i were to transfer it how long will it take to get to her?,66,transfer_not_received_by_recipient
why hasn't my friend's transaction arrive yet?,66,transfer_not_received_by_recipient
hi - i have made a transaction to my new landlord but unfortunately it shows on my end but not on the landlord's end. the numbers are correct. can you confirm when that will go through?,66,transfer_not_received_by_recipient
i sent money to someone but they haven't gotten it yet,66,transfer_not_received_by_recipient
how long will it take to receive my money from my transfer transaction?,66,transfer_not_received_by_recipient
my transfer didn't arrive to the recipient,66,transfer_not_received_by_recipient
recipient has not received the money,66,transfer_not_received_by_recipient
the recipient can not locate funds.,66,transfer_not_received_by_recipient
why has my transfer not arrived yet?,66,transfer_not_received_by_recipient
my new landlord is a lier and is trying to rip me off by saying i've not paid my rent when i have paid my rent. what is going on? they say the money hasn't got to them but i see it going out of my account. can you check that the money went to the right place?,66,transfer_not_received_by_recipient
i made a transfer to my friend earlier and she hasn't received it yet. what's the hold up?,66,transfer_not_received_by_recipient
"|i moved out of my old house two weeks ago and cancelled my direct debit to my old landlord, this direct debit was working fine. now i've moved in to a new place and set up a transfer to a new landlord but it's not reached her yet, can you check it please?",66,transfer_not_received_by_recipient
why is the transaction to my friend still pending?,66,transfer_not_received_by_recipient
"the day before yesterday, i performed a transfer within the country. it still has not completed. can you check on that? the account number is definitely correct, as i've checked.",66,transfer_not_received_by_recipient
"i have checked the account information several times to be sure that it is correct, but the in country transfer i did a few days ago still has not appeared! what is the hold up?",66,transfer_not_received_by_recipient
"i performed a transfer within the country the day before yesterday, but it has not gone through? can you check on that? the account number is definitely correct, as i've checked.",66,transfer_not_received_by_recipient
the day before yesterday i transferred funds to another account within the country. the funds have not yet arrived. i double and triple checked the account number and it was correct. why hasn't the transfer been completed yet?,66,transfer_not_received_by_recipient
why doesn't the person i sent money to see that transfer yet?,66,transfer_not_received_by_recipient
"how long does it take for transfers to be approved? i sent funds to my girlfriend, and she says that she has not seen any approved funds in her account.",66,transfer_not_received_by_recipient
how long will it be before the person i sent money to is able to see it?,66,transfer_not_received_by_recipient
i'm still awaiting for the completion of the transaction.,66,transfer_not_received_by_recipient
what is the time for a transfer?,66,transfer_not_received_by_recipient
i dont see my reciept,66,transfer_not_received_by_recipient
why hasn't my transaction been completed?,66,transfer_not_received_by_recipient
i sent some money and the account hasn't recived the transfer i made.,66,transfer_not_received_by_recipient
i'm still expecting the transaction to be finished,66,transfer_not_received_by_recipient
i transferred some money to a friend of mine who urgently needs some money right now. how long will it take to get to her?,66,transfer_not_received_by_recipient
"i sent a payment, but the person i sent it to says they don't have it",66,transfer_not_received_by_recipient
"i have done a transfer within the country the day before yesterday, but it's still not there yet. can you please check what's going on with that, the account number definitely is the right one, i've checked that several times already.",66,transfer_not_received_by_recipient
"i need to verify a payment to my new landlord. i transferred the first rent payment a few days ago. while it shows on my side, the landlord is saying he hasn't received it yet. can you verify that it has processed?",66,transfer_not_received_by_recipient
"i've been waiting since friday, where is my money?",66,transfer_not_received_by_recipient
i sent some money but the intended recipient says it hasn't arrived,66,transfer_not_received_by_recipient
could you please help me? i made my rent payment and have double checked that i sent it to the right account. the person receiving it says he has not received it but it shows complete on my side.,66,transfer_not_received_by_recipient
i just did a money transaction but its not showing they received it,66,transfer_not_received_by_recipient
why hasn't my transaction arrived to my friend yet?,66,transfer_not_received_by_recipient
"i just transferred my friend money, but she hasn't received it yet, and it's been a few hours. can you tell me when to expect it to go through?",66,transfer_not_received_by_recipient
how long will my most recent transfer take to go through? the recipient needs the money urgently.,66,transfer_not_received_by_recipient
my recipient hasn't received the money,66,transfer_not_received_by_recipient
when will my transfer arrive,66,transfer_not_received_by_recipient
i just sent money but the person i sent it to doesn't see it. what happened?,66,transfer_not_received_by_recipient
why hasn't my transaction completed?,66,transfer_not_received_by_recipient
why hasn't the transaction i did arrive yet?,66,transfer_not_received_by_recipient
why isn't the transfer i made to a friend showing?,66,transfer_not_received_by_recipient
why is my friend not getting a transaction arrival yet?,66,transfer_not_received_by_recipient
how long will a transaction to a friend take?,66,transfer_not_received_by_recipient
why hasn't my in country transfer gone through yet? i confirmed the account info a couple days ago but the payment hasn't been posted yet.,66,transfer_not_received_by_recipient
"i completed a transfer within the uk two days ago, but it is still not showing received. i have verified the account number is correct already. is there anything else i need to do or is there a problem?",66,transfer_not_received_by_recipient
how can i the person see my money transaction?,66,transfer_not_received_by_recipient
i sent a transfer to a friend that needs it urgently. it has already been 2 hours and still hasn't come through to her. how long does it normally take?,66,transfer_not_received_by_recipient
the money i transferred didnt arrive,66,transfer_not_received_by_recipient
why is my transfer taking so long. i thought it was supposed to only take 1 day if i made a transfer to someone. can you wee what went wrong?,66,transfer_not_received_by_recipient
"i sent some money to somebody a couple of hours ago, and they still have yet to receive it. they really need the money, how much longer are they going to have to wait?",66,transfer_not_received_by_recipient
how long do transfers take? i sent money to a friend who needs it urgently. it's been hours and has not gone through.,66,transfer_not_received_by_recipient
how do i use american express to top up my account?,54,supported_cards_and_currencies
which currencies do you accept for adding money?,54,supported_cards_and_currencies
is my credit card supported for top-ups?,54,supported_cards_and_currencies
am i able to add money into my account using my american express?,54,supported_cards_and_currencies
can i use my american express card to add money into my account?,54,supported_cards_and_currencies
can you tell me what currencies i can use to add money?,54,supported_cards_and_currencies
i want to use my american express for adding money into my account.,54,supported_cards_and_currencies
with what currencies can i add money?,54,supported_cards_and_currencies
what are the acceptable currencies for adding funds?,54,supported_cards_and_currencies
how can i transfer money from american express card,54,supported_cards_and_currencies
what cards and currencies are accepted?,54,supported_cards_and_currencies
how can i top up my card with another card?,54,supported_cards_and_currencies
use my credit to add money,54,supported_cards_and_currencies
what types of currencies do you accept?,54,supported_cards_and_currencies
do you accept any card and currency?,54,supported_cards_and_currencies
can i use my mastercard to add money to my account,54,supported_cards_and_currencies
what types of cards and money do you accept?,54,supported_cards_and_currencies
how can i fund another account with my american express?,54,supported_cards_and_currencies
what currencies do you accept to add money?,54,supported_cards_and_currencies
how can i top up my account and which currency can i use?,54,supported_cards_and_currencies
will my other us credit card be accepted?,54,supported_cards_and_currencies
can i top up from a usa credit card,54,supported_cards_and_currencies
how can i get funds into my account from my american express?,54,supported_cards_and_currencies
which cards and currencies are supported?,54,supported_cards_and_currencies
what are the currencies and cards that are supported with my account?,54,supported_cards_and_currencies
what currency can i use to add money?,54,supported_cards_and_currencies
can i use a credit card from the us to top up?,54,supported_cards_and_currencies
why don't you accept american express for adding money to my account,54,supported_cards_and_currencies
can you tell me what cards and currencies you support?,54,supported_cards_and_currencies
which foreign currencies do you accept for adding money?,54,supported_cards_and_currencies
i only have one other credit card from the us. do you accept that?,54,supported_cards_and_currencies
what currencies are approved to add money?,54,supported_cards_and_currencies
i wish to use my american express to put funds into my account.,54,supported_cards_and_currencies
i have another card from the u.s. will you be able to accept that one?,54,supported_cards_and_currencies
i want to use a payment card to top up my account. how can i do this?,54,supported_cards_and_currencies
can i use american express?,54,supported_cards_and_currencies
i'd prefer to use my american express when putting funds into my account.,54,supported_cards_and_currencies
what currencies can i use?,54,supported_cards_and_currencies
what cards can i use to add money to my account,54,supported_cards_and_currencies
what currencies and methods can i use to top up my account?,54,supported_cards_and_currencies
is american express supported for adding funds?,54,supported_cards_and_currencies
do you accept credit cards from the us,54,supported_cards_and_currencies
can you accept my other card from the u.s.? it is the only other one i have.,54,supported_cards_and_currencies
do you accept mastercard?,54,supported_cards_and_currencies
"i am adding money, what currencies do you accept to do this?",54,supported_cards_and_currencies
which currencies do you handle?,54,supported_cards_and_currencies
what currencies can i use to add money to my account,54,supported_cards_and_currencies
are there certain cards and currencies you support?,54,supported_cards_and_currencies
why wont my american express work to add money,54,supported_cards_and_currencies
which currencies can i use to add money?,54,supported_cards_and_currencies
can i use any card and currency?,54,supported_cards_and_currencies
what kind of cards are supported? what currency?,54,supported_cards_and_currencies
what us cards do you accept? i only have 1 other.,54,supported_cards_and_currencies
i have a second credit card from the us. will you take it?,54,supported_cards_and_currencies
what cards do you accept to top up my account?,54,supported_cards_and_currencies
what currencies do you accept for adding money?,54,supported_cards_and_currencies
can i top off with a debit card?,54,supported_cards_and_currencies
"i want to deposit funds, what payments are accepted?",54,supported_cards_and_currencies
are cards from the us accepted?,54,supported_cards_and_currencies
i'd like to use my american express to place money into my account.,54,supported_cards_and_currencies
please let me know what currency i can use to top up my account?,54,supported_cards_and_currencies
do you accept all cards and currencies?,54,supported_cards_and_currencies
i have one other credit card from the us. do you take that?,54,supported_cards_and_currencies
which credit card top-ups do you accept?,54,supported_cards_and_currencies
"if i top up by card, what options do i have re: currency and card type?",54,supported_cards_and_currencies
what currencies are accepted to add money?,54,supported_cards_and_currencies
"i want to add money to my card, what payments do you accept?",54,supported_cards_and_currencies
what are my payment options?,54,supported_cards_and_currencies
can i electronically transfer funds into my account from my american express?,54,supported_cards_and_currencies
can i top up my card with other cards?,54,supported_cards_and_currencies
i have one other credit card from the us. do you take it?,54,supported_cards_and_currencies
am i able to use my american express to add money to my account balance?,54,supported_cards_and_currencies
what are the cards and currencies that you support?,54,supported_cards_and_currencies
what us credit cards do you accept?,54,supported_cards_and_currencies
what currencies do you accept for adding money to my account?,54,supported_cards_and_currencies
i have an american express that i'd like to add money to my account with.,54,supported_cards_and_currencies
what forms of payment do you accept?,54,supported_cards_and_currencies
what type of card can i use to top up?,54,supported_cards_and_currencies
do you have a list of cards and currencies you support?,54,supported_cards_and_currencies
"i want to top up by using a credit card, which ones do you support?",54,supported_cards_and_currencies
"i have a us credit card, will you accept it?",54,supported_cards_and_currencies
what currencies and cards do you support?,54,supported_cards_and_currencies
how do i add money from my amex card to top up,54,supported_cards_and_currencies
what cards and currencies can i use to top up my account?,54,supported_cards_and_currencies
will you accept my credit card?,54,supported_cards_and_currencies
"will you accept my credit card, it my only one.",54,supported_cards_and_currencies
"if i want to add funds to the account using american express, how do i do that?",54,supported_cards_and_currencies
i just have one additional card from the usa. do you support that?,54,supported_cards_and_currencies
why doesn't it work when i use american express to try to add money to my account?,54,supported_cards_and_currencies
which cards are accepted for topping up?,54,supported_cards_and_currencies
what kinds of cards can i use to top up?,54,supported_cards_and_currencies
help me use american express to add money to the account.,54,supported_cards_and_currencies
what cards and currencies can i use?,54,supported_cards_and_currencies
what currency is acceptable for a top up?,54,supported_cards_and_currencies
what other credit cards can i use?,54,supported_cards_and_currencies
what payment methods are used to top up?,54,supported_cards_and_currencies
how can i add money from my amex card,54,supported_cards_and_currencies
i only have a card from the us is that okay?,54,supported_cards_and_currencies
is american express accepted?,54,supported_cards_and_currencies
which currencies do you work with?,54,supported_cards_and_currencies
can i use this app for any currency?,54,supported_cards_and_currencies
"for adding money, which currencies do you accept?",54,supported_cards_and_currencies
how can i pay for top-ups?,54,supported_cards_and_currencies
is american express supported for adding money into my account?,54,supported_cards_and_currencies
can you tell me which cards and currencies are supported?,54,supported_cards_and_currencies
"i would like to top up via credit card, which credit cards do you support?",54,supported_cards_and_currencies
"i only have one more us credit card, is it accepted?",54,supported_cards_and_currencies
"if i want to topup by card, how do i do it?",54,supported_cards_and_currencies
"i want to know which currencies and cards are supported, can you provide a list?",54,supported_cards_and_currencies
"i want to top up by card, what do you support?",54,supported_cards_and_currencies
can i add funds with a card from the united states,54,supported_cards_and_currencies
i want to top up my account. what payment methods are supported?,54,supported_cards_and_currencies
how can i use my american express to add money into my account?,54,supported_cards_and_currencies
what card or currency can i use to pay?,54,supported_cards_and_currencies
my card wants to be topped what do you guys support?,54,supported_cards_and_currencies
do you accept from usa credit card?,54,supported_cards_and_currencies
what currency can i use to pay for a top up?,54,supported_cards_and_currencies
do you have a list of the cards and currencies supported?,54,supported_cards_and_currencies
what are the various currencies and cards that you offer support for?,54,supported_cards_and_currencies
what currencies can be used for top up?,54,supported_cards_and_currencies
"do i have to top up in euros if i use a card, or can i use a different currency?",54,supported_cards_and_currencies
what cards do you support,54,supported_cards_and_currencies
what are the currencies that are accepted to add money?,54,supported_cards_and_currencies
what kind of cards an currency do you support?,54,supported_cards_and_currencies
which cards do you support for top up?,54,supported_cards_and_currencies
"top up my card please, which y'all support?",54,supported_cards_and_currencies
do you accept us credit cards?,54,supported_cards_and_currencies
i need to know if you will accept my credit card.,54,supported_cards_and_currencies
i want to add funds to my account. what payment methods are accepted?,54,supported_cards_and_currencies
"i would like to order a virtual card, where can i get one?",40,getting_virtual_card
"i need to order a new virtual card, how do i do that?",40,getting_virtual_card
how can i sign up for a virtual card?,40,getting_virtual_card
i haven't received my virtual card yet!!,40,getting_virtual_card
can you give me a virtual card?,40,getting_virtual_card
i want to get my hands on one of those virtual cards!,40,getting_virtual_card
i need a virtual card,40,getting_virtual_card
how do i get to the virtual cards?,40,getting_virtual_card
want to know how to get virtual card,40,getting_virtual_card
where is my virtual card?,40,getting_virtual_card
where are the virtual cards?,40,getting_virtual_card
is it possible to order a virtual card?,40,getting_virtual_card
how to i go about getting my virtual card,40,getting_virtual_card
i don't have a virtual card - how do i get one?,40,getting_virtual_card
how to receive virtual card?,40,getting_virtual_card
why haven't i gotten a virtual card yet?,40,getting_virtual_card
where do i order a virtual card?,40,getting_virtual_card
can i have a virtual card?,40,getting_virtual_card
please explain to me the process of getting a virtual card.,40,getting_virtual_card
my virtual card has not came yet!,40,getting_virtual_card
which part of the app do i order virtual cards from?,40,getting_virtual_card
where do i have access to a virtual card?,40,getting_virtual_card
how to order a virtual card,40,getting_virtual_card
where do i get a virtual card?,40,getting_virtual_card
why haven't i been given a virtual card yet?,40,getting_virtual_card
can you help me find the virtual card?,40,getting_virtual_card
how do i go about getting hold of a virtual card?,40,getting_virtual_card
where's my virtual card,40,getting_virtual_card
how can i go about ordering a virtual card?,40,getting_virtual_card
where can i find the virtual card?,40,getting_virtual_card
"i'd rather not use my physical card, how can i get a virtual card?",40,getting_virtual_card
what do i have to do to get my virtual card?,40,getting_virtual_card
can i use my app to get a virtual card,40,getting_virtual_card
how can i obtain a virtual card?,40,getting_virtual_card
i'm interested in getting a virtual card. how do i get one?,40,getting_virtual_card
what is the way to go about getting a virtual card?,40,getting_virtual_card
how can i receive a virtual card?,40,getting_virtual_card
when will my virtual card arrive?,40,getting_virtual_card
how do i get my virtual card?,40,getting_virtual_card
how to get virtual card,40,getting_virtual_card
what is the best way to get my virtual card?,40,getting_virtual_card
"i need to make a purchase online, where is my virtual card?",40,getting_virtual_card
i look but i see no virtual card. why is that?,40,getting_virtual_card
"hello, what is a virtual card and how do i get one?",40,getting_virtual_card
how come i did not get a virtual card yet?,40,getting_virtual_card
"how many virtual cards can i have, i want 8",40,getting_virtual_card
how do i get a virtual card on my device?,40,getting_virtual_card
how do i access the virtual card?,40,getting_virtual_card
i'd like more info on getting a virtual card.,40,getting_virtual_card
do i get to have one of those virtual cards i've heard about?,40,getting_virtual_card
where can i have a virtual card,40,getting_virtual_card
i would love one of the virtual cards!,40,getting_virtual_card
i would like to order a virtual card.,40,getting_virtual_card
i have yet to receive my virtual card,40,getting_virtual_card
how long will it take to receive a virtual card?,40,getting_virtual_card
why have i not received a virtual card yet?,40,getting_virtual_card
i can't find the virtual card,40,getting_virtual_card
can you assist me in acquiring a virtual card?,40,getting_virtual_card
i want one of the virtual cards!,40,getting_virtual_card
how come i didn't get a virtual card yet?,40,getting_virtual_card
and do you have virtual cards instead of physical ones?,40,getting_virtual_card
how do i go about getting a virtual card?,40,getting_virtual_card
when will i get a virtual card? i haven't gotten one yet,40,getting_virtual_card
where can i order my virtual card?,40,getting_virtual_card
where can virtual cards be ordered?,40,getting_virtual_card
how can i locate the virtual card?,40,getting_virtual_card
how long do you have to wait to see your virtual card your ordered?,40,getting_virtual_card
i want to get a virtual card!,40,getting_virtual_card
how to access my virtual card,40,getting_virtual_card
where can i sign up for a virtual card?,40,getting_virtual_card
where do i go to receive a virtual card,40,getting_virtual_card
are there virtual cards,40,getting_virtual_card
please let me know how to place an order for a virtual card,40,getting_virtual_card
i ordered a virtual card but it hasn't come through yet,40,getting_virtual_card
is there a way to get a virtual card?,40,getting_virtual_card
"i haven't received my virtual card yet, do yo know why?",40,getting_virtual_card
why hasn't my virtual card arrived?,40,getting_virtual_card
what is the virtual card and how can i get one?,40,getting_virtual_card
"i have lost my card, but need to place an online order! how do i get a virtual card instantly?",40,getting_virtual_card
i've got to have one of those virtual cards.,40,getting_virtual_card
where is my virtual card located?,40,getting_virtual_card
why have i not yet received my virtual card?,40,getting_virtual_card
where would i order a virtual card?,40,getting_virtual_card
"i need to order a new card, can you please direct me to the virtual cards?",40,getting_virtual_card
i need my virtual card,40,getting_virtual_card
i haven't received my virtual card.,40,getting_virtual_card
how do i receive a virtual card?,40,getting_virtual_card
i heard you have virtual cards. how do i get one?,40,getting_virtual_card
i would like a virtual card...how do i get one?,40,getting_virtual_card
explain the virtual card,40,getting_virtual_card
i'd like like to know where i can order a virtual card?,40,getting_virtual_card
what is a virtual and how do i get one,40,getting_virtual_card
why hasn't my virtual card come yet?,40,getting_virtual_card
is there a way to order a virtual card on the website?,40,getting_virtual_card
is there an alternative to a physical card?,40,getting_virtual_card
please tell me how i can get a virtual card.,40,getting_virtual_card
